file,check,status,n_issues,detail
results/v5/ofat_screening.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/ofat_screening.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/ofat_screening.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/ofat_screening.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/ofat_screening.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/ofat_screening.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5/per_system_best.csv,read_csv,PASS,0,rows=920 cols=79
results/v5/per_system_best.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5/per_system_best.csv,allowed_missing_cells,INFO,8675,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5/per_system_best.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5/per_system_best.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/per_system_best.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/per_system_best.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/per_system_best.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5/per_system_best.csv,cond_design:rank_deficient_infinite,INFO,160,"infinite condition number records rank-deficient design diagnostics, not a finite metric"
results/v5/run_log.csv,read_csv,PASS,0,rows=1 cols=10
results/v5/run_log.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5/run_log.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5/stage0_baseline.csv,read_csv,PASS,0,rows=115 cols=79
results/v5/stage0_baseline.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5/stage0_baseline.csv,allowed_missing_cells,INFO,1092,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5/stage0_baseline.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5/stage0_baseline.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/stage0_baseline.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5/stage0_baseline.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5/stage0_baseline.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5/stage0_baseline.csv,cond_design:rank_deficient_infinite,INFO,20,"infinite condition number records rank-deficient design diagnostics, not a finite metric"
results/v5/variant_catalog.csv,read_csv,PASS,0,rows=123 cols=39
results/v5/variant_catalog.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5/variant_catalog.csv,allowed_missing_cells,INFO,473,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/global_default_inscope.csv,read_csv,PASS,0,rows=1 cols=30
results/v5_5/global_default_inscope.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/global_default_inscope.csv,allowed_missing_cells,INFO,1,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/global_default_inscope.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/global_default_inscope.csv,p10_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/global_default_inscope.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/global_default_inscope.csv,median_log_price_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/leaderboard_inscope.csv,read_csv,PASS,0,rows=342 cols=24
results/v5_5/leaderboard_inscope.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/leaderboard_inscope.csv,allowed_missing_cells,INFO,365,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/leaderboard_inscope.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/leaderboard_inscope.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/loo_cells.csv,read_csv,PASS,0,rows=650 cols=81
results/v5_5/loo_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/loo_cells.csv,allowed_missing_cells,INFO,6067,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/loo_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/loo_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/loo_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/loo_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/loo_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/minimal_graft_ablation.csv,read_csv,PASS,0,rows=9 cols=14
results/v5_5/minimal_graft_ablation.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/minimal_graft_ablation.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/run_log.csv,read_csv,PASS,0,rows=1 cols=9
results/v5_5/run_log.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/run_log.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/solidify_cells.csv,read_csv,PASS,0,rows=1170 cols=81
results/v5_5/solidify_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/solidify_cells.csv,allowed_missing_cells,INFO,10804,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/solidify_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/solidify_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/solidify_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/solidify_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/solidify_cis.csv,read_csv,PASS,0,rows=162 cols=25
results/v5_5/solidify_cis.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/solidify_cis.csv,allowed_missing_cells,INFO,621,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/solidify_cis.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cis.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/solidify_cis.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/solidify_cis.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/solidify_cis.csv,median_log_price_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,read_csv,PASS,0,rows=910 cols=81
results/v5_5/targeted_combos.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v5_5/targeted_combos.csv,allowed_missing_cells,INFO,8288,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v5_5/targeted_combos.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v5_5/targeted_combos.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/targeted_combos.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v5_5/targeted_combos.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v5_5/targeted_combos.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/act1_naive1d_failure.csv,read_csv,PASS,0,rows=13 cols=10
results/v6/act1_naive1d_failure.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/act1_naive1d_failure.csv,allowed_missing_cells,INFO,7,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/act1_naive1d_failure.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act1_naive1d_failure.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act1_naive1d_failure.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/act1_naive1d_failure.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder.csv,read_csv,PASS,0,rows=7 cols=9
results/v6/act2_graft_ladder.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/act2_graft_ladder.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/act2_graft_ladder.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder_cells.csv,read_csv,PASS,0,rows=910 cols=81
results/v6/act2_graft_ladder_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/act2_graft_ladder_cells.csv,allowed_missing_cells,INFO,8790,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/act2_graft_ladder_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/act2_graft_ladder_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/act2_graft_ladder_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/act2_graft_ladder_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/b0_equivalence.csv,read_csv,PASS,0,rows=130 cols=6
results/v6/b0_equivalence.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/b0_equivalence.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/cell_diagnosis.csv,read_csv,PASS,0,rows=77 cols=8
results/v6/cell_diagnosis.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/cell_diagnosis.csv,allowed_missing_cells,INFO,23,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/convergence.csv,read_csv,PASS,0,rows=16 cols=16
results/v6/convergence.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/convergence.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/data_integrity_report.csv,read_csv,PASS,0,rows=618 cols=5
results/v6/data_integrity_report.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/data_integrity_report.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/external_1d_provenance.csv,read_csv,PASS,0,rows=1 cols=7
results/v6/external_1d_provenance.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/external_1d_provenance.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm.csv,read_csv,PASS,0,rows=3 cols=12
results/v6/freeze_confirm.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/freeze_confirm.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm.csv,p90_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/freeze_confirm.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,read_csv,PASS,0,rows=390 cols=81
results/v6/freeze_confirm_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/freeze_confirm_cells.csv,allowed_missing_cells,INFO,3600,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/freeze_confirm_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/freeze_confirm_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/freeze_confirm_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/freeze_confirm_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead.csv,read_csv,PASS,0,rows=78 cols=13
results/v6/headtohead.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/headtohead.csv,allowed_missing_cells,INFO,42,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/headtohead.csv,median_objective_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead.csv,median_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead.csv,median_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead.csv,median_psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,read_csv,PASS,0,rows=780 cols=81
results/v6/headtohead_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/headtohead_cells.csv,allowed_missing_cells,INFO,7465,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/headtohead_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/headtohead_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/headtohead_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/headtohead_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/honest_nulls.csv,read_csv,PASS,0,rows=8 cols=24
results/v6/honest_nulls.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/honest_nulls.csv,allowed_missing_cells,INFO,19,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/honest_nulls.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/honest_nulls.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/honest_nulls.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/necessity_matrix.csv,read_csv,PASS,0,rows=30 cols=8
results/v6/necessity_matrix.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/necessity_matrix.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/necessity_matrix_cells.csv,read_csv,PASS,0,rows=910 cols=81
results/v6/necessity_matrix_cells.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/necessity_matrix_cells.csv,allowed_missing_cells,INFO,8400,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/necessity_matrix_cells.csv,drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,b1_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,b2_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/necessity_matrix_cells.csv,a12_sign_acc:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/necessity_matrix_cells.csv,psd_valid_pct:fraction_range,PASS,0,"must lie in [0,1]"
results/v6/necessity_matrix_cells.csv,oracle_drift_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/necessity_matrix_cells.csv,oracle_a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_circulation.csv,read_csv,PASS,0,rows=5 cols=9
results/v6/readouts_circulation.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_circulation.csv,allowed_missing_cells,PASS,0,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_circulation.csv,current_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_fluctuation.csv,read_csv,PASS,0,rows=16 cols=15
results/v6/readouts_fluctuation.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_fluctuation.csv,allowed_missing_cells,INFO,16,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_fluctuation.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a11_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a22_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_fluctuation.csv,a12_cosine:cosine_range,PASS,0,"must lie in [-1,1]"
results/v6/readouts_leverage.csv,read_csv,PASS,0,rows=120 cols=25
results/v6/readouts_leverage.csv,duplicate_full_rows,PASS,0,exact duplicate rows
results/v6/readouts_leverage.csv,allowed_missing_cells,INFO,31,blank/nan allowed for non-applicable metrics such as a12 on diagonal systems
results/v6/readouts_leverage.csv,diffusion_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
results/v6/readouts_leverage.csv,a12_rel_l2:nonnegative,PASS,0,relative/absolute errors must be nonnegative
